acc_days,failed_logins,is_vpn_or_proxy,transaction_amount,is_card_blacklisted,is_multiple_cards_used,items_quantity,pages_viewed,device_change_during_session,category,purchase_frequency_user,is_fraud,email
643,0,False,1258.95,False,False,1,8,False,Groceries,25,0,h6k9hkrt@yahoo.com
1519,2,False,220.72,False,True,2,16,False,Beauty,23,0,16u7581g@outlook.com
1899,4,False,75.58,False,True,3,7,False,Home Appliances,8,0,eqed8lkg@outlook.com
1093,0,False,1395.07,False,False,1,17,False,Beauty,2,0,mbjm4kqb@outlook.com
19,5,True,1143.0,False,False,10,3,True,Groceries,22,1,)@!&)%%^(#@chor.com
1594,3,False,330.04,False,False,1,5,False,Beauty,25,0,pd7itutt@yahoo.com
375,3,False,1017.28,False,True,3,7,False,Home Appliances,5,0,yim07ij6@outlook.com
36,0,True,1713.0,True,False,2,9,False,Home Appliances,9,1,(=^%!#+)@+@chor.com
405,3,False,31.54,False,False,4,14,True,Fashion,16,0,hhk52tz1@gmail.com
995,4,False,864.42,False,False,2,6,False,Electronics,19,0,nqtfgsls@outlook.com
648,2,False,979.28,False,False,2,8,True,Groceries,10,0,iroynfos@yahoo.com
516,2,False,562.56,False,True,4,6,False,Electronics,25,0,8hjm3idm@gmail.com
1264,2,False,1264.43,False,False,5,1,False,Fashion,25,0,gzqbop0z@gmail.com
1859,4,True,959.22,False,True,4,19,False,Beauty,23,0,waph8cem@gmail.com
935,4,False,1435.42,False,True,2,16,False,Beauty,11,0,8lt87dwq@outlook.com
1039,1,False,898.64,False,True,4,4,False,Groceries,18,0,khhd0bro@yahoo.com
1004,0,False,249.35,False,False,5,10,False,Fashion,8,0,s3aek46w@yahoo.com
807,2,False,1224.66,False,False,3,9,False,Beauty,15,0,5hn326f1@yahoo.com
898,3,False,935.48,False,True,2,15,False,Home Appliances,15,0,4nxpop4l@yahoo.com
1863,0,False,1055.41,False,True,5,8,False,Home Appliances,28,0,0dx69fge@yahoo.com
915,5,False,667.02,False,True,3,20,False,Home Appliances,23,0,8rijbtoy@yahoo.com
674,3,False,421.95,False,False,5,3,True,Electronics,2,0,9l6e0kgs@gmail.com
713,1,False,665.24,False,True,5,14,False,Fashion,16,0,vyyzpq68@gmail.com
1383,2,False,1116.37,False,False,3,2,False,Fashion,27,0,0a92rk0i@yahoo.com
761,1,True,1229.76,False,False,1,7,False,Fashion,16,0,i1egam20@yahoo.com
1753,1,False,297.55,True,False,1,14,False,Beauty,23,0,ievq923m@gmail.com
1024,1,False,327.65,False,False,4,7,False,Fashion,22,0,v3io3dek@gmail.com
1669,2,False,1403.38,False,True,3,5,False,Fashion,17,0,7r8vo606@yahoo.com
452,1,False,1312.24,False,False,4,4,False,Groceries,12,0,kevt83dw@outlook.com
1317,4,False,1336.07,False,True,2,18,False,Groceries,27,0,m30izkdr@gmail.com
594,0,False,314.15,False,False,1,15,False,Electronics,13,0,wqqm7a9p@gmail.com
846,4,False,318.57,False,False,4,6,False,Electronics,20,0,mdd2g6ze@yahoo.com
1637,3,True,107.79,False,False,1,5,False,Groceries,22,0,20ea90e7@outlook.com
737,1,False,1224.45,False,True,4,8,False,Beauty,29,0,myuxwcb8@yahoo.com
1547,1,False,940.24,False,False,4,17,False,Home Appliances,5,0,l9hp9a3s@outlook.com
456,3,False,721.22,True,False,4,17,False,Beauty,7,0,um2jsbjj@outlook.com
452,2,False,1203.37,False,False,3,15,False,Groceries,23,0,7i7ieda2@outlook.com
840,4,False,313.97,False,True,3,11,False,Fashion,4,0,w7y2pqkt@gmail.com
775,2,False,323.49,False,False,1,3,False,Groceries,2,0,1tiognt0@outlook.com
587,0,False,1093.92,False,True,4,5,False,Home Appliances,16,0,cxpr7347@yahoo.com
559,5,False,102.51,False,True,4,14,False,Home Appliances,2,0,pfhz37zf@outlook.com
1372,5,False,1229.0,False,False,3,20,False,Electronics,15,0,v66dagbi@yahoo.com
1583,3,False,1182.35,False,False,3,14,False,Fashion,22,0,2s4ppwo3@gmail.com
1225,4,True,1183.5,False,False,5,17,False,Fashion,19,0,so2hqpnk@outlook.com
973,0,False,1258.69,False,True,2,5,False,Groceries,10,0,ljqy89zv@gmail.com
1609,0,False,168.44,False,True,3,19,True,Groceries,17,0,13ffv9hb@outlook.com
1628,1,True,155.43,False,True,5,1,False,Beauty,19,0,wfl914xk@yahoo.com
1584,4,False,899.15,True,True,4,18,False,Groceries,5,0,qi3fh8by@outlook.com
1739,0,False,451.05,False,False,2,2,False,Groceries,15,0,f6za8vd3@gmail.com
1456,0,False,768.37,False,False,5,6,False,Fashion,17,0,9uxdeljr@yahoo.com
908,3,False,10.98,False,True,3,17,False,Fashion,14,0,e4sjftgj@outlook.com
1231,3,False,353.48,False,True,5,16,False,Groceries,10,0,48uzkk0i@gmail.com
1084,4,False,887.81,False,True,1,3,False,Home Appliances,25,0,wbr92l3r@yahoo.com
1005,4,True,746.61,False,False,2,16,False,Fashion,10,0,30z22wyc@yahoo.com
1070,1,False,1298.74,False,True,3,16,False,Electronics,7,0,rlmh1lhz@yahoo.com
716,5,False,173.33,False,False,3,17,False,Beauty,30,0,s8x7x2mv@gmail.com
1342,2,False,1281.99,False,True,1,8,False,Groceries,25,0,6zdebqyu@yahoo.com
660,4,False,83.34,False,True,5,6,False,Groceries,3,0,lfdau7bs@yahoo.com
1167,2,False,1185.75,False,False,5,2,False,Home Appliances,23,0,zfjileef@gmail.com
1177,1,True,1248.47,False,False,5,1,False,Electronics,20,0,j6hcvs5c@yahoo.com
1450,0,False,496.06,False,False,3,9,False,Beauty,28,0,7ehpd58d@outlook.com
1667,3,False,251.07,False,False,4,18,False,Home Appliances,25,0,5e5fpows@gmail.com
375,1,True,866.82,False,True,2,10,False,Fashion,6,0,p3bujn0v@yahoo.com
880,5,False,1391.52,False,True,1,17,False,Groceries,26,0,c265yr1y@yahoo.com
1432,3,False,10.91,False,False,5,18,False,Home Appliances,1,0,fxoh3lg4@gmail.com
506,1,False,301.97,False,False,1,9,False,Home Appliances,15,0,d6j8bks1@gmail.com
673,0,True,476.45,False,False,2,5,False,Electronics,28,0,ao1zsc9m@yahoo.com
884,0,False,372.89,True,True,4,1,False,Beauty,17,0,r4ccg50h@outlook.com
1508,5,False,722.83,False,True,5,8,False,Groceries,27,0,slw3pl3l@outlook.com
1007,0,True,548.15,False,True,5,18,False,Electronics,7,0,oie63dkf@outlook.com
1328,1,False,711.81,False,True,3,10,False,Fashion,22,0,lj4pvwyq@outlook.com
1181,1,False,1203.61,False,False,4,4,False,Groceries,21,0,93axn3iq@outlook.com
1928,3,False,1071.66,False,False,1,8,False,Groceries,4,0,4nsh0i8k@yahoo.com
907,3,False,773.77,False,False,1,18,False,Fashion,6,0,o3bf6a0o@outlook.com
1540,4,False,1186.08,False,False,5,13,False,Beauty,20,0,0ds2b6ym@yahoo.com
572,2,False,1270.77,False,False,1,8,False,Beauty,15,0,g6xsu0ue@outlook.com
598,4,False,1172.25,False,True,4,9,False,Fashion,19,0,pl7va6en@outlook.com
832,5,False,125.46,False,False,3,7,False,Electronics,9,0,h3ritned@yahoo.com
1915,1,False,29.02,False,True,4,2,False,Electronics,24,0,onkprpc5@yahoo.com
475,5,False,1473.95,False,False,5,3,False,Electronics,22,0,v854xcuh@yahoo.com
1139,1,False,199.62,False,False,5,19,False,Groceries,13,0,bz5rhu7i@gmail.com
1233,2,False,951.34,False,False,1,20,False,Electronics,5,0,s0fq48yd@yahoo.com
1933,2,False,111.21,False,False,2,13,False,Beauty,13,0,bm6rw9dp@gmail.com
1903,3,False,714.93,False,True,4,1,False,Groceries,15,0,ykaxpsrn@yahoo.com
1318,2,False,163.39,False,True,2,12,False,Home Appliances,15,0,fpq60n45@yahoo.com
1711,1,False,1318.37,False,False,3,4,False,Groceries,23,0,5n5y5e12@outlook.com
937,4,False,191.67,False,True,1,6,False,Home Appliances,21,0,4oclcht8@gmail.com
640,1,False,251.95,False,False,5,14,False,Home Appliances,9,0,my8u1jer@outlook.com
1458,4,False,1021.79,False,True,5,12,False,Electronics,4,0,c9qivscu@outlook.com
726,5,False,855.64,False,True,5,15,False,Beauty,15,0,il4fhfrz@outlook.com
1940,2,False,819.98,False,False,3,20,False,Beauty,5,0,dayqwier@gmail.com
1382,5,False,653.41,False,False,2,7,False,Electronics,21,0,2wq4hymf@yahoo.com
598,4,False,1144.96,False,True,3,1,False,Groceries,17,0,emikhp4z@gmail.com
1938,4,False,400.35,True,True,3,17,False,Beauty,3,0,ws0t653k@outlook.com
1398,4,False,549.49,False,False,5,15,False,Electronics,30,0,w0lmc0ba@outlook.com
1212,3,False,515.95,False,False,4,9,False,Groceries,6,0,tmb0yzp4@outlook.com
1924,1,False,1453.26,False,True,4,11,False,Fashion,30,0,2onc9xta@gmail.com
1597,2,True,1105.79,False,True,1,20,False,Fashion,14,0,6h5ej9r1@yahoo.com
389,1,False,838.92,False,False,1,7,False,Beauty,19,0,46hde0bj@yahoo.com
1364,5,False,1094.8,False,False,3,16,False,Electronics,6,0,3nl585vw@outlook.com
1169,0,False,777.75,False,True,5,3,False,Home Appliances,24,0,1l6sx0p9@gmail.com
1439,3,False,1478.58,False,False,2,16,False,Beauty,27,0,zhw32519@gmail.com
1326,4,False,812.6,False,False,3,18,False,Electronics,19,0,910gxyi2@outlook.com
637,5,False,500.34,False,True,4,1,False,Beauty,6,0,0kk3vg1q@yahoo.com
1010,4,False,1078.37,False,True,5,15,False,Groceries,9,0,h7gcsy1w@gmail.com
685,0,False,721.22,False,True,1,6,False,Beauty,9,0,9rqcnkmf@gmail.com
1263,2,False,516.8,False,False,5,9,False,Groceries,22,0,cdi6iv4h@outlook.com
1282,1,False,843.67,False,True,1,14,False,Fashion,18,0,1yps6r4m@outlook.com
1990,4,False,981.89,False,False,2,17,False,Fashion,22,0,ibd04x0o@yahoo.com
1864,0,False,246.91,False,True,2,13,False,Groceries,6,0,cinxb90e@gmail.com
695,1,False,95.38,False,False,2,17,False,Groceries,1,0,8r9snsot@outlook.com
891,2,False,1365.19,False,True,4,3,False,Beauty,2,0,dmh3bf56@gmail.com
1422,4,False,420.91,False,True,5,9,False,Groceries,11,0,7ebk61d7@outlook.com
1065,5,False,392.44,False,True,4,7,False,Home Appliances,19,0,ebfy5tjy@outlook.com
1295,1,False,1441.49,False,True,5,12,True,Beauty,3,0,ap0gp3at@outlook.com
1647,3,False,191.05,False,False,5,6,False,Beauty,14,0,ysqzng0f@gmail.com
1521,1,True,1143.56,False,False,2,20,False,Beauty,23,0,ayjfrj09@outlook.com
1097,0,False,793.63,True,False,1,11,False,Home Appliances,28,0,3irplyfe@gmail.com
1270,4,True,64.78,False,False,4,2,False,Groceries,14,0,ntsxllvt@yahoo.com
489,4,False,1278.96,False,True,5,6,False,Beauty,2,0,n1eo2zsh@yahoo.com
417,2,False,822.11,False,True,2,13,False,Home Appliances,22,0,33naqnyn@gmail.com
1806,0,False,650.23,False,False,2,9,False,Home Appliances,12,0,ol9zpjxm@gmail.com
996,5,False,887.84,False,True,4,13,False,Beauty,24,0,v9v9s28h@outlook.com
978,2,False,260.81,False,True,5,8,False,Beauty,6,0,6qgd9xa8@gmail.com
937,0,False,974.58,False,False,2,8,False,Fashion,27,0,x9v08z5t@yahoo.com
1364,5,False,358.8,False,False,1,20,False,Electronics,24,0,emo6zzjv@yahoo.com
509,0,False,516.17,False,True,5,3,False,Electronics,28,0,nn68m94r@yahoo.com
534,0,False,637.58,False,False,1,12,False,Home Appliances,20,0,yg18dz9t@outlook.com
1588,0,False,524.57,False,True,1,17,False,Electronics,11,0,jxla7f3p@yahoo.com
1617,0,False,1012.74,False,False,2,11,False,Groceries,5,0,zprhto0w@gmail.com
709,3,False,1153.25,False,False,2,1,False,Electronics,13,0,2575rs32@gmail.com
1794,4,True,734.61,False,True,1,8,False,Electronics,9,0,cijgyx2v@yahoo.com
1500,4,False,711.13,False,True,3,2,False,Fashion,1,0,kv7timk3@gmail.com
598,2,False,749.66,False,False,4,2,False,Electronics,22,0,7haeuhwm@outlook.com
1587,1,False,202.74,False,False,3,3,False,Electronics,27,0,fhdjog3k@outlook.com
1838,1,False,174.95,False,False,4,15,False,Beauty,9,0,05h9m0ow@yahoo.com
854,2,False,1019.1,False,False,2,20,False,Fashion,5,0,n0ynqqbr@outlook.com
1377,5,False,374.68,False,False,4,16,False,Beauty,23,0,hudher38@gmail.com
947,5,False,131.61,False,True,3,7,False,Electronics,18,0,lmm01sg8@gmail.com
16,4,True,17141.0,True,True,1,18,False,Electronics,16,1,=_&@(+=+($@chor.com
1064,2,False,712.36,False,True,1,14,False,Electronics,17,0,06axol4m@gmail.com
1478,2,True,850.95,False,True,5,4,False,Electronics,19,0,ljwseg9u@outlook.com
1559,0,False,221.11,False,True,3,8,False,Electronics,8,0,y5p77ptn@yahoo.com
1734,2,True,106.59,False,False,2,13,False,Groceries,27,0,i7me4ky3@outlook.com
1656,4,False,599.86,False,False,1,11,False,Fashion,27,0,su63aw4q@yahoo.com
1250,1,False,1328.09,True,False,5,19,False,Beauty,21,0,pao6539p@yahoo.com
1432,3,False,16.06,False,True,2,5,False,Beauty,7,0,strs9psy@yahoo.com
1202,3,True,1060.55,False,False,3,13,True,Electronics,28,0,u12okgio@outlook.com
1239,1,True,923.14,True,True,5,4,False,Fashion,4,0,6v807ohc@outlook.com
1957,4,False,226.97,False,False,5,18,False,Electronics,16,0,ebggfxnu@yahoo.com
1313,3,False,749.35,False,True,1,6,False,Fashion,25,0,nhf36vsh@outlook.com
507,3,False,1388.46,False,False,5,7,False,Fashion,17,0,kz88vb2z@gmail.com
1271,3,False,129.81,False,False,4,17,False,Beauty,26,0,i6tu01e3@gmail.com
1013,3,False,1300.54,False,False,5,17,False,Electronics,5,0,atj8vauc@outlook.com
947,1,False,668.05,False,True,4,19,False,Beauty,22,0,x7l6ku95@outlook.com
1397,1,True,104.52,False,True,3,1,False,Electronics,19,0,i3nf7ajr@yahoo.com
607,5,True,394.97,False,False,5,8,False,Fashion,15,0,7x64kg4z@gmail.com
1508,0,False,673.14,False,False,5,16,True,Home Appliances,12,0,x26rduon@outlook.com
1386,5,False,239.36,False,True,1,16,False,Home Appliances,17,0,26tbez9b@yahoo.com
1203,5,False,359.74,False,True,1,7,False,Fashion,17,0,a4iy48vw@yahoo.com
1675,2,True,1421.27,False,True,2,9,False,Groceries,26,0,89nvu387@yahoo.com
1184,1,False,754.46,False,False,3,4,False,Electronics,7,0,zmp2y2hj@gmail.com
1104,4,False,152.58,False,False,1,9,False,Electronics,9,0,qm5mdsla@outlook.com
1607,0,False,1207.75,True,True,1,1,False,Beauty,23,0,w6crz87t@outlook.com
1203,3,False,448.56,False,True,1,3,False,Home Appliances,18,0,5zsjbj20@outlook.com
1787,0,False,1338.35,False,False,3,7,False,Electronics,8,0,tmgp0rky@gmail.com
775,0,False,154.82,False,False,3,10,False,Groceries,22,0,u8t96kru@yahoo.com
878,1,False,1461.16,False,True,2,17,False,Beauty,20,0,444puo3h@gmail.com
1949,4,False,351.78,False,False,1,20,False,Home Appliances,4,0,5gnuia1h@outlook.com
1224,1,False,590.91,False,True,1,20,False,Home Appliances,12,0,fcpd7a29@gmail.com
1740,4,False,968.9,False,True,4,19,True,Home Appliances,24,0,2n4ige36@outlook.com
616,2,True,1256.9,False,False,3,3,False,Groceries,26,0,2ea72n1b@yahoo.com
1589,0,False,468.05,False,False,5,7,False,Beauty,30,0,jt5f9p2s@yahoo.com
1325,1,False,1156.26,False,True,2,12,False,Electronics,12,0,n3uzehum@yahoo.com
913,3,False,589.31,False,False,3,3,False,Fashion,10,0,6uayn985@outlook.com
1411,5,False,430.82,False,False,3,11,False,Home Appliances,14,0,t0bb7agq@gmail.com
383,3,True,427.65,False,True,5,13,False,Electronics,21,0,x4yp02tn@gmail.com
1304,0,False,881.28,True,True,2,15,False,Home Appliances,21,0,lyadyodu@outlook.com
1881,1,False,927.5,False,True,3,9,False,Groceries,27,0,fcm3j83i@yahoo.com
1692,1,True,128.46,False,False,3,19,False,Fashion,6,0,gbw7zdr7@yahoo.com
1967,3,False,846.9,False,True,4,4,False,Home Appliances,30,0,yakgds3z@yahoo.com
927,4,False,940.61,False,False,3,18,False,Beauty,2,0,my9qhwfx@outlook.com
1190,2,False,875.7,False,True,4,7,False,Groceries,29,0,k3vb0vwp@gmail.com
1110,5,False,960.01,False,False,3,4,False,Home Appliances,24,0,5ghkrttg@outlook.com
556,1,False,1096.37,False,True,2,18,False,Home Appliances,10,0,tmm99fp9@yahoo.com
609,1,False,1421.47,False,True,4,7,False,Beauty,7,0,5odgvl7p@gmail.com
1943,4,False,432.04,False,True,1,15,True,Fashion,18,0,g49gqs8z@gmail.com
1033,2,False,1473.68,False,True,2,6,False,Electronics,23,0,ck7qp2yk@yahoo.com
783,5,True,174.58,False,True,2,18,False,Beauty,9,0,7qdbimsw@yahoo.com
1676,3,False,358.37,True,True,4,6,False,Home Appliances,28,0,hiq1t2qp@gmail.com
1711,5,False,103.18,False,True,4,2,False,Home Appliances,2,0,ia5o3tch@gmail.com
754,5,False,254.95,False,False,5,7,False,Fashion,3,0,v8b2jxff@yahoo.com
1102,2,False,1340.81,False,True,5,20,False,Beauty,19,0,l30okcux@yahoo.com
981,1,False,703.16,False,True,5,16,False,Beauty,11,0,p2lv1a96@outlook.com
369,0,False,1127.06,False,True,2,18,False,Electronics,27,0,he5hyjb4@yahoo.com
1826,3,False,458.29,False,True,3,8,False,Groceries,24,0,8dwdbsxq@yahoo.com
378,5,False,36.85,False,False,4,15,False,Beauty,5,0,3t4gf8qc@yahoo.com
1103,2,False,638.53,False,True,2,4,False,Electronics,27,0,nb6c1fbc@yahoo.com
571,5,False,993.2,False,False,2,14,False,Beauty,12,0,jqjc25vv@yahoo.com
986,0,False,39.55,False,True,3,1,False,Fashion,19,0,2afh8g21@yahoo.com
535,5,False,396.31,False,False,4,10,False,Electronics,8,0,jqmzrjm9@gmail.com
1121,2,False,630.44,False,False,5,17,False,Electronics,9,0,87srvxon@gmail.com
1361,0,False,1390.31,False,False,3,2,False,Home Appliances,13,0,cub7dpz4@outlook.com
387,3,False,133.91,False,False,3,7,False,Electronics,10,0,6gw8g4cb@outlook.com
474,2,False,1307.85,False,False,1,15,False,Fashion,28,0,j2h1irhn@yahoo.com
1111,4,True,1103.49,False,True,2,11,False,Fashion,10,0,djttcepb@yahoo.com
790,4,False,1157.33,True,True,1,6,False,Beauty,24,0,a22qnvvb@gmail.com
982,3,False,1080.84,False,False,2,5,False,Home Appliances,1,0,16m4cng7@outlook.com
1509,1,False,1065.84,False,True,5,18,False,Fashion,6,0,9h3ewnlu@yahoo.com
987,5,False,672.53,False,True,4,17,False,Beauty,21,0,x3oe1022@yahoo.com
889,1,False,131.14,False,True,2,9,False,Groceries,6,0,xtc9irtt@outlook.com
1317,1,False,904.38,False,False,2,19,False,Beauty,9,0,0fq1od04@gmail.com
1099,4,False,1177.77,False,False,5,19,False,Groceries,4,0,2e335txs@outlook.com
1181,2,False,586.5,False,False,5,10,False,Electronics,22,0,pxex68zh@yahoo.com
1982,0,False,160.91,False,False,5,16,False,Beauty,6,0,fr85ob1h@gmail.com
1263,1,False,622.34,False,False,5,17,False,Fashion,15,0,3yui0sfv@outlook.com
1865,0,False,1047.32,False,False,2,13,False,Fashion,30,0,02hj0abt@gmail.com
1827,3,False,543.33,True,True,4,13,False,Fashion,13,0,7f974t2p@gmail.com
1254,5,False,1159.43,False,False,1,14,False,Fashion,9,0,z9vcb6al@gmail.com
1874,4,False,1135.9,False,False,4,4,False,Fashion,30,0,yyhhuqx9@gmail.com
1609,0,False,590.56,False,True,1,11,False,Beauty,23,0,a4pwa39i@gmail.com
1645,5,True,1431.09,False,True,1,20,False,Home Appliances,13,0,insx4x7o@outlook.com
947,3,False,560.0,False,True,3,6,False,Beauty,12,0,q5tr515o@gmail.com
1835,5,False,1141.04,False,False,3,6,False,Groceries,1,0,xk34igei@yahoo.com
1731,5,False,904.14,False,True,3,13,False,Fashion,13,0,kanlg10c@yahoo.com
584,1,True,826.08,False,True,4,3,False,Electronics,11,0,grotxb3d@gmail.com
435,1,False,342.5,False,True,3,1,False,Beauty,20,0,vq4ecjv6@gmail.com
858,3,False,57.74,False,True,3,11,False,Beauty,14,0,kokihu9f@gmail.com
1509,3,False,522.36,False,True,3,18,False,Groceries,20,0,gyy0kf97@yahoo.com
1954,5,False,460.43,False,False,2,5,True,Electronics,22,0,4su2yzxi@yahoo.com
948,0,False,1247.16,False,True,4,14,False,Electronics,25,0,zhhjytcs@yahoo.com
1630,3,False,842.69,False,False,4,2,False,Home Appliances,26,0,jka8ha43@outlook.com
519,4,False,308.17,False,False,1,20,False,Beauty,28,0,3124ticj@gmail.com
1920,0,False,1343.26,False,True,4,6,False,Electronics,1,0,fhur0byn@outlook.com
1169,5,False,613.03,False,True,5,11,False,Beauty,8,0,6ld48ear@gmail.com
1158,0,False,434.89,False,False,4,9,False,Groceries,8,0,pugu23dy@yahoo.com
873,1,True,696.18,False,False,3,10,False,Fashion,16,0,srelzj7i@gmail.com
1855,2,False,1440.76,False,True,4,17,False,Home Appliances,28,0,3zt547g8@outlook.com
1198,4,False,314.96,False,True,1,13,False,Beauty,10,0,cxvqt3n2@gmail.com
1687,4,False,1160.94,True,True,5,15,False,Beauty,16,0,4or2yz2g@outlook.com
928,4,False,543.15,False,True,2,12,False,Groceries,15,0,0xg7kgy9@outlook.com
697,2,False,953.01,False,False,5,5,False,Groceries,10,0,lycvfiqg@outlook.com
639,2,False,824.1,False,False,3,12,False,Groceries,3,0,oxr3odec@yahoo.com
1489,1,False,875.86,False,True,1,16,False,Beauty,27,0,34shp2yl@outlook.com
1328,3,False,1194.48,False,False,1,12,False,Fashion,11,0,az6muw8g@yahoo.com
905,1,False,524.53,True,False,3,20,False,Fashion,10,0,guvtb6mh@gmail.com
1212,3,False,1048.93,False,True,4,7,False,Groceries,23,0,b7eohws0@gmail.com
828,0,False,1340.51,False,False,2,6,False,Home Appliances,17,0,y0j0qgu9@gmail.com
441,1,False,1165.41,False,False,1,3,False,Beauty,30,0,rhjwkhfm@gmail.com
1737,4,False,214.98,False,False,1,6,False,Electronics,16,0,k13a6msd@gmail.com
785,3,False,246.88,False,False,2,9,False,Groceries,11,0,qsea1dkf@gmail.com
1886,3,True,422.63,False,True,2,2,False,Groceries,27,0,gvqyrm30@yahoo.com
961,1,False,587.02,False,False,2,10,False,Beauty,19,0,9hydgbgz@gmail.com
835,2,False,936.96,False,False,4,17,False,Groceries,17,0,t3b50cyr@yahoo.com
883,4,False,1051.44,False,False,4,15,False,Home Appliances,11,0,jicyyjvq@gmail.com
793,3,False,949.34,False,True,2,17,False,Electronics,10,0,cqs4b9wx@gmail.com
1454,2,False,392.3,False,False,1,8,False,Groceries,26,0,yh3an2ga@gmail.com
1807,4,False,515.48,False,True,1,4,False,Electronics,23,0,yu6vb5r2@yahoo.com
1644,5,False,293.61,False,True,3,3,False,Home Appliances,24,0,0hpqbnxg@yahoo.com
875,4,True,75.76,False,False,3,18,False,Fashion,14,0,kqp4auwv@gmail.com
1811,4,False,115.31,False,True,3,13,False,Electronics,23,0,5l4ua4m2@gmail.com
1051,0,False,914.65,False,False,4,6,False,Fashion,26,0,sx06ralb@gmail.com
1368,3,False,280.4,False,False,4,11,False,Beauty,24,0,ixc0x06o@outlook.com
1676,3,False,892.14,False,True,5,11,False,Fashion,7,0,6uiian8c@outlook.com
1798,4,False,1452.85,False,False,5,18,False,Groceries,11,0,9ov24cun@outlook.com
1948,2,False,669.42,False,True,1,5,True,Home Appliances,21,0,ei6502vo@outlook.com
1121,4,False,154.0,False,False,4,14,False,Fashion,24,0,y6r2i92w@outlook.com
1588,5,False,262.94,False,True,2,3,False,Electronics,23,0,cnad6t7t@outlook.com
616,0,False,426.25,False,True,2,4,False,Fashion,30,0,mnsl3efa@gmail.com
1478,0,False,268.72,False,False,5,3,False,Beauty,25,0,0vtjzoyo@outlook.com
431,3,False,898.28,False,True,4,13,False,Beauty,17,0,6xzvz7bd@gmail.com
998,2,False,397.9,False,True,2,15,False,Home Appliances,13,0,7q0wp2ur@yahoo.com
593,1,False,1378.06,False,False,4,6,False,Groceries,27,0,5kkqm6s1@yahoo.com
932,3,False,358.81,False,True,1,1,False,Home Appliances,13,0,swc6ddq6@yahoo.com
1073,0,False,327.26,False,True,1,9,False,Fashion,14,0,b49advjh@gmail.com
22,1,True,11622.0,True,True,7,4,False,Fashion,25,1,invalidgmail@rinedasinf.com
